state,latitude,longitude,fips,date_today,confirmed,deaths,recovered,active,hospitalization,new_cases
Florida,27.7663,-81.6868,12.0,2020-08-23,600571,10325,10812.0,2118.0,139.0,2974
Florida,27.7663,-81.6868,12.0,2020-08-24,602829,10397,10835.0,2200.0,129.0,2258
Florida,27.7663,-81.6868,12.0,2020-08-25,605502,10580,10885.0,2195.0,445.0,2673
Florida,27.7663,-81.6868,12.0,2020-08-26,608722,10733,10923.0,2156.0,370.0,3220
Florida,27.7663,-81.6868,12.0,2020-08-27,611991,10868,10986.0,2203.0,316.0,3269
Florida,27.7663,-81.6868,12.0,2020-08-28,615806,10957,11010.0,2236.0,0.0,3815
Florida,27.7663,-81.6868,12.0,2020-08-29,619003,11105,11046.0,2274.0,0.0,3197
Florida,27.7663,-81.6868,12.0,2020-08-30,621586,11119,11087.0,2266.0,0.0,2583
Florida,27.7663,-81.6868,12.0,2020-08-31,623471,11187,11105.0,2280.0,0.0,1885
Florida,27.7663,-81.6868,12.0,2020-09-01,631040,11374,11150.0,2292.0,0.0,7569
Florida,27.7663,-81.6868,12.0,2020-09-02,633442,11501,11211.0,2258.0,0.0,2402
Florida,27.7663,-81.6868,12.0,2020-09-03,637013,11650,11254.0,2272.0,0.0,3571
Florida,27.7663,-81.6868,12.0,2020-09-04,640211,11750,11297.0,2278.0,0.0,3198
Florida,27.7663,-81.6868,12.0,2020-09-05,643867,11811,11323.0,2304.0,0.0,3656
Florida,27.7663,-81.6868,12.0,2020-09-06,646431,11849,11355.0,2313.0,0.0,2564
Florida,27.7663,-81.6868,12.0,2020-09-07,648269,11871,11366.0,2338.0,0.0,1838
Florida,27.7663,-81.6868,12.0,2020-09-08,650092,11915,11414.0,2337.0,0.0,1823
Florida,27.7663,-81.6868,12.0,2020-09-09,652259,12110,11452.0,2320.0,0.0,2167
Florida,27.7663,-81.6868,12.0,2020-09-10,654731,12326,11498.0,2298.0,0.0,2472
Florida,27.7663,-81.6868,12.0,2020-09-11,658381,12502,11526.0,2351.0,0.0,3650
Florida,27.7663,-81.6868,12.0,2020-09-12,661571,12600,11561.0,2316.0,0.0,3190
Florida,27.7663,-81.6868,12.0,2020-09-13,663994,12608,11574.0,2402.0,0.0,2423
Florida,27.7663,-81.6868,12.0,2020-09-14,665730,12642,11592.0,2414.0,0.0,1736
Florida,27.7663,-81.6868,12.0,2020-09-15,668846,12787,11630.0,2441.0,0.0,3116
Florida,27.7663,-81.6868,12.0,2020-09-16,671201,12939,11691.0,2435.0,0.0,2355
Florida,27.7663,-81.6868,12.0,2020-09-17,674456,13086,11763.0,2408.0,0.0,3255
Florida,27.7663,-81.6868,12.0,2020-09-18,677660,13225,11802.0,2431.0,0.0,3204
Florida,27.7663,-81.6868,12.0,2020-09-19,681233,13287,11823.0,2460.0,0.0,3573
Florida,27.7663,-81.6868,12.0,2020-09-20,683754,13296,11829.0,2506.0,0.0,2521
Florida,27.7663,-81.6868,12.0,2020-09-21,685439,13317,11856.0,2501.0,0.0,1685
Florida,27.7663,-81.6868,12.0,2020-09-22,687909,13416,11886.0,2514.0,0.0,2470
Florida,27.7663,-81.6868,12.0,2020-09-23,690499,13618,11929.0,2500.0,0.0,2590
Florida,27.7663,-81.6868,12.0,2020-09-24,693040,13795,11956.0,2529.0,0.0,2541
Florida,27.7663,-81.6868,12.0,2020-09-25,695887,13915,11990.0,2550.0,0.0,2847
Florida,27.7663,-81.6868,12.0,2020-09-26,698682,14022,12029.0,2562.0,0.0,2795
Florida,27.7663,-81.6868,12.0,2020-09-27,700564,14032,12037.0,2589.0,0.0,1882
Florida,27.7663,-81.6868,12.0,2020-09-28,701302,14037,12053.0,2587.0,0.0,738
Florida,27.7663,-81.6868,12.0,2020-09-29,704568,14143,12115.0,2559.0,0.0,3266
Florida,27.7663,-81.6868,12.0,2020-09-30,706516,14317,12155.0,2544.0,0.0,1948
Florida,27.7663,-81.6868,12.0,2020-10-01,709144,14444,12202.0,2528.0,0.0,2628
Florida,27.7663,-81.6868,12.0,2020-10-02,711804,14554,12252.0,2542.0,0.0,2660
Florida,27.7663,-81.6868,12.0,2020-10-03,714591,14628,12252.0,2592.0,0.0,2787
Florida,27.7663,-81.6868,12.0,2020-10-04,716459,14671,12299.0,2589.0,0.0,1868
Florida,27.7663,-81.6868,12.0,2020-10-05,717874,14712,12306.0,2610.0,0.0,1415
Florida,27.7663,-81.6868,12.0,2020-10-06,720125,14767,12350.0,2671.0,0.0,2251
Florida,27.7663,-81.6868,12.0,2020-10-07,722707,14904,12350.0,2671.0,0.0,2582
Florida,27.7663,-81.6868,12.0,2020-10-08,726013,15068,12431.0,2700.0,0.0,3306
Florida,27.7663,-81.6868,12.0,2020-10-09,728921,15186,12456.0,2753.0,0.0,2908
Florida,27.7663,-81.6868,12.0,2020-10-10,728921,15186,12492.0,2790.0,0.0,0
Florida,27.7663,-81.6868,12.0,2020-10-11,734491,15364,12531.0,2816.0,0.0,5570
Florida,27.7663,-81.6868,12.0,2020-10-12,736024,15412,12539.0,2846.0,0.0,1533
Florida,27.7663,-81.6868,12.0,2020-10-13,738749,15531,12583.0,2848.0,0.0,2725
Florida,27.7663,-81.6868,12.0,2020-10-14,741632,15595,12627.0,2867.0,0.0,2883
Florida,27.7663,-81.6868,12.0,2020-10-15,744988,15736,12681.0,2847.0,0.0,3356
Florida,27.7663,-81.6868,12.0,2020-10-16,748437,15830,12731.0,2883.0,0.0,3449
Florida,27.7663,-81.6868,12.0,2020-10-17,752481,15917,12793.0,2900.0,0.0,4044
Florida,27.7663,-81.6868,12.0,2020-10-18,755020,15967,12801.0,2928.0,0.0,2539
Florida,27.7663,-81.6868,12.0,2020-10-19,756727,16021,12824.0,2930.0,0.0,1707
Florida,27.7663,-81.6868,12.0,2020-10-20,760389,16105,12884.0,2919.0,0.0,3662
Florida,27.7663,-81.6868,12.0,2020-10-21,762533,16210,12938.0,2918.0,0.0,2144
Florida,27.7663,-81.6868,12.0,2020-10-22,768091,16267,12979.0,2916.0,0.0,5558
Florida,27.7663,-81.6868,12.0,2020-10-23,771780,16340,13028.0,2939.0,0.0,3689
Florida,27.7663,-81.6868,12.0,2020-10-24,776251,16417,13068.0,2996.0,0.0,4471
Florida,27.7663,-81.6868,12.0,2020-10-25,778636,16429,13104.0,3021.0,0.0,2385
Florida,27.7663,-81.6868,12.0,2020-10-26,782013,16449,13179.0,2991.0,0.0,3377
Florida,27.7663,-81.6868,12.0,2020-10-27,786311,16505,13215.0,3047.0,0.0,4298
Florida,27.7663,-81.6868,12.0,2020-10-28,790426,16571,13276.0,3053.0,0.0,4115
Florida,27.7663,-81.6868,12.0,2020-10-29,794624,16648,13325.0,3104.0,0.0,4198
Florida,27.7663,-81.6868,12.0,2020-10-30,800216,16720,13348.0,3150.0,0.0,5592
Florida,27.7663,-81.6868,12.0,2020-10-31,802547,16761,13348.0,3272.0,0.0,2331
Florida,27.7663,-81.6868,12.0,2020-11-01,807412,16789,13349.0,3374.0,0.0,4865
Florida,27.7663,-81.6868,12.0,2020-11-02,812063,16834,13443.0,3348.0,0.0,4651
Florida,27.7663,-81.6868,12.0,2020-11-03,816700,16890,13517.0,3360.0,0.0,4637
Florida,27.7663,-81.6868,12.0,2020-11-04,821123,16922,13601.0,3353.0,0.0,4423
Florida,27.7663,-81.6868,12.0,2020-11-05,827380,16961,13653.0,3379.0,0.0,6257
Florida,27.7663,-81.6868,12.0,2020-11-06,832625,17014,13738.0,3402.0,0.0,5245
Florida,27.7663,-81.6868,12.0,2020-11-07,837077,17100,13811.0,3426.0,0.0,4452
Florida,27.7663,-81.6868,12.0,2020-11-08,843897,17121,13843.0,3504.0,0.0,6820
Florida,27.7663,-81.6868,12.0,2020-11-09,847821,17179,13919.0,3513.0,0.0,3924
Florida,27.7663,-81.6868,12.0,2020-11-10,852174,17248,13977.0,3539.0,0.0,4353
Florida,27.7663,-81.6868,12.0,2020-11-11,858012,17300,14036.0,3686.0,0.0,5838
Florida,27.7663,-81.6868,12.0,2020-11-12,863619,17372,14103.0,3747.0,0.0,5607
Florida,27.7663,-81.6868,12.0,2020-11-13,870552,17445,14160.0,3849.0,0.0,6933
Florida,27.7663,-81.6868,12.0,2020-11-14,875096,17489,14160.0,3996.0,0.0,4544
Florida,27.7663,-81.6868,12.0,2020-11-15,885201,17518,14182.0,4135.0,0.0,10105
Florida,27.7663,-81.6868,12.0,2020-11-16,889864,17559,14271.0,4133.0,0.0,4663
Florida,27.7663,-81.6868,12.0,2020-11-17,897323,17644,14336.0,4313.0,0.0,7459
Florida,27.7663,-81.6868,12.0,2020-11-18,905248,17731,14477.0,4323.0,0.0,7925
Florida,27.7663,-81.6868,12.0,2020-11-19,914333,17810,14589.0,4422.0,0.0,9085
Florida,27.7663,-81.6868,12.0,2020-11-20,923418,17889,14699.0,4440.0,0.0,9085
Florida,27.7663,-81.6868,12.0,2020-11-21,931827,17930,14821.0,4470.0,0.0,8409
Florida,27.7663,-81.6868,12.0,2020-11-22,938414,17991,14882.0,4599.0,0.0,6587
Florida,27.7663,-81.6868,12.0,2020-11-23,944745,18085,14935.0,4683.0,0.0,6331
Florida,27.7663,-81.6868,12.0,2020-11-24,953300,18157,15085.0,4651.0,0.0,8555
Florida,27.7663,-81.6868,12.0,2020-11-25,961676,18254,15281.0,4558.0,0.0,8376
Florida,27.7663,-81.6868,12.0,2020-11-26,961676,18254,15401.0,4658.0,0.0,0
Florida,27.7663,-81.6868,12.0,2020-11-27,979020,18363,15476.0,4784.0,0.0,17344
Florida,27.7663,-81.6868,12.0,2020-11-28,985297,18442,15603.0,5027.0,0.0,6277
Florida,27.7663,-81.6868,12.0,2020-11-29,992660,18500,15671.0,5097.0,0.0,7363
Florida,27.7663,-81.6868,12.0,2020-11-30,999319,18597,15746.0,5126.0,0.0,6659
Florida,27.7663,-81.6868,12.0,2020-12-01,1008166,18679,15914.0,5086.0,0.0,8847
Georgia,33.0406,-83.6431,13.0,2020-05-03,28665,1184,0.0,27481.0,6.0,334
Georgia,33.0406,-83.6431,13.0,2020-05-04,29451,1246,0.0,28205.0,133.0,786
Georgia,33.0406,-83.6431,13.0,2020-05-05,29998,1299,667.0,4391.0,108.0,547
Georgia,33.0406,-83.6431,13.0,2020-05-06,30743,1327,808.0,4376.0,131.0,745
Georgia,33.0406,-83.6431,13.0,2020-05-07,31618,1355,825.0,4544.0,70.0,875
Georgia,33.0406,-83.6431,13.0,2020-05-08,32181,1400,825.0,4770.0,100.0,563
Georgia,33.0406,-83.6431,13.0,2020-05-09,32588,1403,879.0,4912.0,52.0,407
Georgia,33.0406,-83.6431,13.0,2020-05-10,33580,1406,880.0,5069.0,10.0,992
Georgia,33.0406,-83.6431,13.0,2020-05-11,34002,1444,881.0,5180.0,18.0,422
Georgia,33.0406,-83.6431,13.0,2020-05-12,34924,1498,886.0,5263.0,115.0,922
Georgia,33.0406,-83.6431,13.0,2020-05-13,35427,1517,934.0,5300.0,129.0,503
Georgia,33.0406,-83.6431,13.0,2020-05-14,35977,1545,966.0,5412.0,86.0,550
Georgia,33.0406,-83.6431,13.0,2020-05-15,36772,1588,975.0,5528.0,93.0,795
Georgia,33.0406,-83.6431,13.0,2020-05-16,37212,1598,998.0,5669.0,297.0,440
Georgia,33.0406,-83.6431,13.0,2020-05-17,37579,1610,1023.0,5717.0,55.0,367
Georgia,33.0406,-83.6431,13.0,2020-05-18,38283,1649,1028.0,5850.0,126.0,704
Georgia,33.0406,-83.6431,13.0,2020-05-19,38855,1675,1040.0,5994.0,111.0,572
Georgia,33.0406,-83.6431,13.0,2020-05-20,39801,1697,1059.0,6085.0,80.0,946
Georgia,33.0406,-83.6431,13.0,2020-05-21,40663,1775,1061.0,6315.0,128.0,862
Georgia,33.0406,-83.6431,13.0,2020-05-22,41482,1808,1069.0,6406.0,78.0,819
Georgia,33.0406,-83.6431,13.0,2020-05-23,42242,1822,1075.0,6464.0,98.0,760
Georgia,33.0406,-83.6431,13.0,2020-05-24,42902,1827,1075.0,6603.0,28.0,660
Georgia,33.0406,-83.6431,13.0,2020-05-25,43400,1848,1080.0,6705.0,36.0,498
Georgia,33.0406,-83.6431,13.0,2020-05-26,43983,1896,1080.0,6814.0,72.0,583
Georgia,33.0406,-83.6431,13.0,2020-05-27,44638,1933,1082.0,6879.0,119.0,655
Georgia,33.0406,-83.6431,13.0,2020-05-28,45266,1973,1082.0,6957.0,101.0,628
Georgia,33.0406,-83.6431,13.0,2020-05-29,45881,1987,1089.0,6989.0,85.0,615
Georgia,33.0406,-83.6431,13.0,2020-05-30,46331,2004,1100.0,7155.0,69.0,450
Georgia,33.0406,-83.6431,13.0,2020-05-31,47063,2053,1116.0,7219.0,25.0,732
Georgia,33.0406,-83.6431,13.0,2020-06-01,47902,2094,1126.0,7263.0,181.0,839
Georgia,33.0406,-83.6431,13.0,2020-06-02,48207,2102,1137.0,7279.0,207.0,305
Georgia,33.0406,-83.6431,13.0,2020-06-03,48894,2123,1138.0,7405.0,85.0,687
Georgia,33.0406,-83.6431,13.0,2020-06-04,49859,2149,1138.0,7507.0,138.0,965
Georgia,33.0406,-83.6431,13.0,2020-06-05,50621,2174,1138.0,7582.0,89.0,762
Georgia,33.0406,-83.6431,13.0,2020-06-06,51359,2178,1138.0,7648.0,16.0,738
Georgia,33.0406,-83.6431,13.0,2020-06-07,51898,2180,1143.0,7700.0,23.0,539
Georgia,33.0406,-83.6431,13.0,2020-06-08,52497,2208,1143.0,7755.0,61.0,599
Georgia,33.0406,-83.6431,13.0,2020-06-09,53249,2285,1143.0,7836.0,126.0,752
Georgia,33.0406,-83.6431,13.0,2020-06-10,53980,2329,1143.0,7895.0,102.0,731
Georgia,33.0406,-83.6431,13.0,2020-06-11,54973,2375,1143.0,7944.0,99.0,993
Georgia,33.0406,-83.6431,13.0,2020-06-12,55783,2418,1143.0,8005.0,108.0,810
Georgia,33.0406,-83.6431,13.0,2020-06-13,56804,2447,1143.0,8055.0,43.0,1021
Georgia,33.0406,-83.6431,13.0,2020-06-14,57681,2451,1150.0,8102.0,24.0,877
Georgia,33.0406,-83.6431,13.0,2020-06-15,58414,2494,1155.0,8129.0,74.0,733
Georgia,33.0406,-83.6431,13.0,2020-06-16,59078,2529,1155.0,8143.0,132.0,664
Georgia,33.0406,-83.6431,13.0,2020-06-17,60030,2575,1155.0,8169.0,89.0,952
Georgia,33.0406,-83.6431,13.0,2020-06-18,60912,2605,1155.0,8221.0,120.0,882
Georgia,33.0406,-83.6431,13.0,2020-06-19,62009,2636,1162.0,8260.0,109.0,1097
Georgia,33.0406,-83.6431,13.0,2020-06-20,63809,2642,1166.0,8287.0,65.0,1800
Georgia,33.0406,-83.6431,13.0,2020-06-21,64701,2643,1172.0,8315.0,0.0,892
Georgia,33.0406,-83.6431,13.0,2020-06-22,65928,2648,1182.0,8341.0,116.0,1227
Georgia,33.0406,-83.6431,13.0,2020-06-23,67810,2695,1182.0,8375.0,170.0,1882
Georgia,33.0406,-83.6431,13.0,2020-06-24,69381,2698,1182.0,8405.0,190.0,1571
Georgia,33.0406,-83.6431,13.0,2020-06-25,71095,2745,1182.0,8434.0,144.0,1714
Georgia,33.0406,-83.6431,13.0,2020-06-26,72995,2770,1186.0,8453.0,148.0,1900
Georgia,33.0406,-83.6431,13.0,2020-06-27,74985,2776,1194.0,8474.0,84.0,1990
Georgia,33.0406,-83.6431,13.0,2020-06-28,77210,2778,1199.0,8499.0,22.0,2225
Georgia,33.0406,-83.6431,13.0,2020-06-29,79417,2784,1200.0,8541.0,113.0,2207
Georgia,33.0406,-83.6431,13.0,2020-06-30,81291,2805,1270.0,8506.0,227.0,1874
Georgia,33.0406,-83.6431,13.0,2020-07-01,84242,2827,1451.0,8361.0,224.0,2951
Georgia,33.0406,-83.6431,13.0,2020-07-02,87709,2849,1465.0,8371.0,225.0,3467
Georgia,33.0406,-83.6431,13.0,2020-07-03,90493,2857,1497.0,8383.0,153.0,2784
Georgia,33.0406,-83.6431,13.0,2020-07-04,93319,2857,1523.0,8367.0,90.0,2826
Georgia,33.0406,-83.6431,13.0,2020-07-05,95516,2860,1542.0,8381.0,32.0,2197
Georgia,33.0406,-83.6431,13.0,2020-07-06,97064,2878,1553.0,8401.0,144.0,1548
Georgia,33.0406,-83.6431,13.0,2020-07-07,100470,2899,1574.0,8434.0,307.0,3406
Georgia,33.0406,-83.6431,13.0,2020-07-08,103890,2922,1625.0,8453.0,274.0,3420
Georgia,33.0406,-83.6431,13.0,2020-07-09,106727,2930,1662.0,8449.0,106.0,2837
Georgia,33.0406,-83.6431,13.0,2020-07-10,111217,2965,1703.0,8472.0,331.0,4490
Georgia,33.0406,-83.6431,13.0,2020-07-11,114401,2996,1717.0,8516.0,268.0,3184
Georgia,33.0406,-83.6431,13.0,2020-07-12,116935,3003,1737.0,8542.0,54.0,2534
Georgia,33.0406,-83.6431,13.0,2020-07-13,120572,3026,1756.0,8582.0,217.0,3637
Georgia,33.0406,-83.6431,13.0,2020-07-14,123963,3054,1774.0,8604.0,209.0,3391
Georgia,33.0406,-83.6431,13.0,2020-07-15,127838,3091,1809.0,8646.0,417.0,3875
Georgia,33.0406,-83.6431,13.0,2020-07-16,131287,3105,1843.0,8659.0,244.0,3449
Georgia,33.0406,-83.6431,13.0,2020-07-17,135192,3132,1863.0,8675.0,301.0,3905
Georgia,33.0406,-83.6431,13.0,2020-07-18,139880,3169,1877.0,8739.0,314.0,4688
Georgia,33.0406,-83.6431,13.0,2020-07-19,143129,3174,1886.0,8797.0,49.0,3249
Georgia,33.0406,-83.6431,13.0,2020-07-20,145582,3177,1909.0,8851.0,37.0,2453
Georgia,33.0406,-83.6431,13.0,2020-07-21,148988,3254,1932.0,8915.0,447.0,3406
Georgia,33.0406,-83.6431,13.0,2020-07-22,152302,3335,1974.0,8975.0,428.0,3314
Georgia,33.0406,-83.6431,13.0,2020-07-23,156607,3361,2020.0,8970.0,431.0,4305
Georgia,33.0406,-83.6431,13.0,2020-07-24,161420,3443,9582.0,1486.0,399.0,4813
Georgia,33.0406,-83.6431,13.0,2020-07-25,165188,3494,9603.0,1533.0,277.0,3768
Georgia,33.0406,-83.6431,13.0,2020-07-26,167953,3498,9607.0,1592.0,62.0,2765
Georgia,33.0406,-83.6431,13.0,2020-07-27,170843,3509,9639.0,1637.0,47.0,2890
Georgia,33.0406,-83.6431,13.0,2020-07-28,175052,3563,9664.0,1698.0,406.0,4209
Georgia,33.0406,-83.6431,13.0,2020-07-29,178323,3642,9723.0,1692.0,420.0,3271
Georgia,33.0406,-83.6431,13.0,2020-07-30,182286,3671,9777.0,1696.0,339.0,3963
Georgia,33.0406,-83.6431,13.0,2020-07-31,186352,3752,9816.0,1657.0,386.0,4066
Georgia,33.0406,-83.6431,13.0,2020-08-01,190012,3825,9816.0,1657.0,306.0,3660
